dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,3,42,153,Class weighting,4000,1000,0.17025,0.17,LogisticRegression,0.5835455394278923,0.376984126984127,0.2844311377245509,0.5588235294117647,0.6354358610914246,0.2723464780794062,0.6703437278525868,0.22857282957916186,-1.586197499124303,0.9156587642045484
Vigitel,0,3,42,153,Class weighting,4000,1000,0.17025,0.17,RandomForest,0.5981016418421623,0.3352601156069364,0.32954545454545453,0.3411764705882353,0.59950389794472,0.2945444206942727,0.6814847625797307,0.16284742047736683,-1.058552055509305,0.7821735005467076
Vigitel,0,3,42,153,Class weighting,4000,1000,0.17025,0.17,CatBoost,0.5534658292742974,0.36860068259385664,0.25961538461538464,0.6352941176470588,0.6321048901488306,0.29240746632065856,0.6880049610205529,0.21670280615105628,-1.5093488763946687,0.7798980777547264
Vigitel,0,3,42,153,Random oversampling,6638,1000,0.5,0.17,LogisticRegression,0.5816683067925115,0.37375745526838966,0.2822822822822823,0.5529411764705883,0.6324946846208364,0.2706707557767262,0.668012048192771,0.22803892914819973,-1.5794832966753685,0.8710804963025106
Vigitel,0,3,42,153,Random oversampling,6638,1000,0.5,0.17,RandomForest,0.6033861305716317,0.3622448979591837,0.31981981981981983,0.4176470588235294,0.617859673990078,0.2975770015450191,0.6758150248051027,0.1730741182426297,-1.186431696158576,0.6709875616759473
Vigitel,0,3,42,153,Random oversampling,6638,1000,0.5,0.17,CatBoost,0.5598591549295775,0.36971830985915494,0.2638190954773869,0.6176470588235294,0.6323175053153791,0.3052450779192773,0.6889121190644933,0.21329490741622664,-1.4885151059079766,0.7680254921240616
Vigitel,0,3,42,153,Random undersampling,1362,1000,0.5,0.17,LogisticRegression,0.574245103818694,0.38095238095238093,0.2765957446808511,0.611764705882353,0.6420269312544296,0.2736423852107563,0.6669560595322466,0.23067430211551204,-1.591546199514944,0.8579726258146496
Vigitel,0,3,42,153,Random undersampling,1362,1000,0.5,0.17,RandomForest,0.5339144727187344,0.3544715447154472,0.2449438202247191,0.6411764705882353,0.6181785967399008,0.2796839520206331,0.6661268603827074,0.23632640751713438,-1.6176691672279158,0.7731246221760208
Vigitel,0,3,42,153,Random undersampling,1362,1000,0.5,0.17,CatBoost,0.5388391524397964,0.3668261562998405,0.25164113785557984,0.6764705882352942,0.632211197732105,0.30490595536743065,0.6863678242381289,0.23140420839476222,-1.6143056983021455,0.7925144389695246
Vigitel,0,3,42,153,SMOTE,6638,1000,0.5,0.17,LogisticRegression,0.5070662182720794,0.286231884057971,0.20680628272251309,0.4647058823529412,0.5498228206945428,0.20896171325366067,0.5917257264351524,0.22847780119583885,-1.4948057072316239,0.35351875818551237
Vigitel,0,3,42,153,SMOTE,6638,1000,0.5,0.17,RandomForest,0.5179118977875338,0.1471861471861472,0.2786885245901639,0.1,0.5234939759036145,0.260234641999765,0.6643834160170092,0.14784166315937516,-0.8650104007344449,0.6691327917082203
Vigitel,0,3,42,153,SMOTE,6638,1000,0.5,0.17,CatBoost,0.5260947211940418,0.1592920353982301,0.32142857142857145,0.10588235294117647,0.530049610205528,0.250827687902609,0.6558221119773211,0.14494664114352973,-0.7874940630012072,0.6789678685393986
Vigitel,0,3,42,153,Standard CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.5596252258818885,0.35793357933579334,0.260752688172043,0.5705882352941176,0.6196314670446492,0.2530552488981227,0.6515981573352232,0.2256423864513923,-1.5385096686157855,0.8056298266105344
Vigitel,0,3,42,153,Standard CTGAN,6638,1000,0.5,0.17,RandomForest,0.5044982937506464,0.1417910447761194,0.19387755102040816,0.11176470588235295,0.5082919914953933,0.23070744040605878,0.6411871013465626,0.15725071715616587,-1.037809518305257,0.5468538512910285
Vigitel,0,3,42,153,Standard CTGAN,6638,1000,0.5,0.17,CatBoost,0.4713598167380698,0.04950495049504951,0.15625,0.029411764705882353,0.4984408221119773,0.22670905607156522,0.6388412473423105,0.1468043313321374,-0.8519399748510975,0.5590081910233368
Vigitel,0,3,42,153,SepAware CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.5478383193498146,0.33396584440227706,0.24649859943977592,0.5176470588235295,0.5967753366406804,0.24057894759390433,0.617041105598866,0.2256276497414976,-1.4935698767821708,0.42214465229262627
Vigitel,0,3,42,153,SepAware CTGAN,6638,1000,0.5,0.17,RandomForest,0.5356298547787909,0.21428571428571427,0.2391304347826087,0.19411764705882353,0.533805811481219,0.22861336405324173,0.6386073706591069,0.1643933433964119,-1.1331657745249946,0.4563536580431553
Vigitel,0,3,42,153,SepAware CTGAN,6638,1000,0.5,0.17,CatBoost,0.49923215597249115,0.11764705882352941,0.20588235294117646,0.08235294117647059,0.5086463501063075,0.2208084625142542,0.631343019135365,0.15212674910811308,-0.9732863315926229,0.4691619320816587
