dataset,task,repeat,fold,partition_seed,generator_seed,condition,regime,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel obesity,vigitel_obesity,0,3,42,20153,Standard TVAE,TSTR,RandomForest,0.5270702711274985,0.27074235807860264,0.2152777777777778,0.36470588235294116,0.5462083628632176,0.2166207770380386,0.5876789510985118,0.2303375461636208,-1.4539296563194195,0.16733828065186915
Vigitel obesity,vigitel_obesity,0,3,42,20153,Standard TVAE,TSTR,CatBoost,0.42834658529885594,0.29172141918528255,0.18781725888324874,0.6529411764705882,0.53731396172927,0.2228328767915248,0.5820092133238838,0.44896982695363846,-1.6766614558639534,0.06650918400342073
Vigitel obesity,vigitel_obesity,0,3,42,20153,SepAware TVAE,TSTR,LogisticRegression,0.24629613417337604,0.30583873957367935,0.18151815181518152,0.9705882352941176,0.5371013465627215,0.17227443490473227,0.5221474131821403,0.7364482047356694,-2.188195908296738,0.05215646882590534
Vigitel obesity,vigitel_obesity,0,3,42,20153,SepAware TVAE,TSTR,RandomForest,0.290227057265362,0.31364956437560504,0.18771726535341832,0.9529411764705882,0.5541814316087881,0.20836271989705657,0.5780758327427356,0.42490221294128855,-1.8514604951982065,0.26424089259973077
Vigitel obesity,vigitel_obesity,0,3,42,20153,SepAware TVAE,TSTR,CatBoost,0.25836599336750077,0.3102803738317757,0.18444444444444444,0.9764705882352941,0.5460666194188518,0.19208144051609932,0.5682211197732105,0.7114385880846367,-2.1785534690527606,0.10850813653559362
Vigitel obesity,vigitel_obesity,0,4,42,10190,Standard CTGAN,TSTR,LogisticRegression,0.45325314379442316,0.0,0.0,0.0,0.5,0.21300376172844543,0.5769474953971175,0.14100314652508564,2.434725009151405,2.519255893547771
Vigitel obesity,vigitel_obesity,0,4,42,10190,Standard CTGAN,TSTR,RandomForest,0.45325314379442316,0.0,0.0,0.0,0.5,0.16661745681549348,0.49638823637299917,0.1448445219355326,-1.7068029977450918,-0.08350445090531552
Vigitel obesity,vigitel_obesity,0,4,42,10190,Standard CTGAN,TSTR,CatBoost,0.45325314379442316,0.0,0.0,0.0,0.5,0.15182590380555566,0.46597746880268626,0.1466167135590252,-1.900808813588749,-0.19429375905065682
Vigitel obesity,vigitel_obesity,0,4,42,10190,SepAware CTGAN,TSTR,LogisticRegression,0.47004843943211505,0.03389830508474576,0.5,0.017543859649122806,0.5069625208981441,0.29737119358426883,0.6536198759867099,0.13503340385297138,-0.3731402566112111,0.8024965510974414
Vigitel obesity,vigitel_obesity,0,4,42,10190,SepAware CTGAN,TSTR,RandomForest,0.4704445773524721,0.03409090909090909,0.6,0.017543859649122806,0.5075656572069498,0.29047688049042875,0.6741688358411106,0.1355172109052995,-0.33454055847487535,0.9348420952419657
Vigitel obesity,vigitel_obesity,0,4,42,10190,SepAware CTGAN,TSTR,CatBoost,0.5328849028400598,0.16666666666666666,0.4,0.10526315789473684,0.536346898609612,0.29821144858632487,0.6927002871069914,0.13517320912882866,-0.5251800998389223,0.7000179897513207
Vigitel obesity,vigitel_obesity,0,4,42,20190,Standard TVAE,TSTR,LogisticRegression,0.41523410202655486,0.22518518518518518,0.15079365079365079,0.4444444444444444,0.46407988205334405,0.15113757008884365,0.44904732680112025,0.4893712269285265,-1.5664544905118614,-0.01921582241923901
Vigitel obesity,vigitel_obesity,0,4,42,20190,Standard TVAE,TSTR,RandomForest,0.4907221717928691,0.24015748031496062,0.18100890207715134,0.3567251461988304,0.5118969518690171,0.18030246479849185,0.5092939425362764,0.22809647866287758,-1.526704882709628,0.07541456367886609
Vigitel obesity,vigitel_obesity,0,4,42,20190,Standard TVAE,TSTR,CatBoost,0.42363482874026714,0.2749326145552561,0.1786339754816112,0.5964912280701754,0.5153746852051722,0.17786501046606076,0.5016683244097376,0.45866683800944813,-1.5868981830817503,0.015624237412646695
Vigitel obesity,vigitel_obesity,0,4,42,20190,SepAware TVAE,TSTR,LogisticRegression,0.3137310887831601,0.28422152560083597,0.17302798982188294,0.7953216374269005,0.5056222179896868,0.16571111953783707,0.4940744502994519,0.659819134339589,-1.6042136884815419,0.003566973036091105
Vigitel obesity,vigitel_obesity,0,4,42,20190,SepAware TVAE,TSTR,RandomForest,0.4315446144288266,0.3263803680981595,0.20652173913043478,0.7777777777777778,0.5806862350891302,0.20790258916529628,0.5891089807349092,0.3338590889879408,-1.6907244370975316,0.29515532001174993
Vigitel obesity,vigitel_obesity,0,4,42,20190,SepAware TVAE,TSTR,CatBoost,0.4187906525077897,0.3217286914765906,0.20241691842900303,0.783625730994152,0.5733568944476188,0.18271534694308683,0.5666659612440833,0.5297059141204028,-1.7185570732512576,0.05368707746479279
Vigitel obesity,vigitel_obesity,1,0,43,10043,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.22488691988693926,0.5810701630049611,0.13988960584972868,1.301783637146103,1.778625185479542
Vigitel obesity,vigitel_obesity,1,0,43,10043,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.20655106200830553,0.5433664068036853,0.1409976431864835,-0.7593850147370437,0.5297287952251938
Vigitel obesity,vigitel_obesity,1,0,43,10043,Standard CTGAN,TSTR,CatBoost,0.453551912568306,0.0,0.0,0.0,0.5,0.2141307100961452,0.539624379872431,0.1410516769917065,-0.8575423024760204,0.4375030291849523
Vigitel obesity,vigitel_obesity,1,0,43,10043,SepAware CTGAN,TSTR,LogisticRegression,0.517084478021978,0.1346153846153846,0.3684210526315789,0.08235294117647059,0.526718639262934,0.27683427168093927,0.6500779588944012,0.13767042425290144,-0.6108914203195028,0.6150198705955549
Vigitel obesity,vigitel_obesity,1,0,43,10043,SepAware CTGAN,TSTR,RandomForest,0.5152048193409434,0.13270142180094788,0.34146341463414637,0.08235294117647059,0.5249114103472714,0.29082814127046297,0.6789369241672573,0.1364069098387612,-0.5907128346724371,0.719541988195031
Vigitel obesity,vigitel_obesity,1,0,43,10043,SepAware CTGAN,TSTR,CatBoost,0.5628194780737154,0.2288135593220339,0.4090909090909091,0.1588235294117647,0.5559177888022679,0.292058498462165,0.6784408221119773,0.14017259100305762,-0.7380262566456761,0.5611004349397511
Vigitel obesity,vigitel_obesity,1,0,43,20043,Standard TVAE,TSTR,LogisticRegression,0.5317012253817935,0.18796992481203006,0.2604166666666667,0.14705882352941177,0.5307583274273565,0.20833782363688014,0.5552374202693126,0.2040266422846678,-1.3313231805276533,0.028383238736278748
Vigitel obesity,vigitel_obesity,1,0,43,20043,Standard TVAE,TSTR,RandomForest,0.5830041646799249,0.30903790087463556,0.3063583815028902,0.31176470588235294,0.5835931963146704,0.2808009403227097,0.6456945428773919,0.16531766677094625,-1.1683349390543916,0.35118790654787974
Vigitel obesity,vigitel_obesity,1,0,43,20043,Standard TVAE,TSTR,CatBoost,0.5135158001607513,0.3257328990228013,0.22522522522522523,0.5882352941176471,0.5868887313961729,0.25410855721035397,0.6304677533664069,0.33147488026054844,-1.5474811184954365,0.11916851163708914
Vigitel obesity,vigitel_obesity,1,0,43,20043,SepAware TVAE,TSTR,LogisticRegression,0.3964194373401535,0.3058823529411765,0.19117647058823528,0.7647058823529411,0.5510276399716513,0.1890364830356494,0.5599468462083629,0.5485402339428462,-1.7262128490610835,0.03222594821404127
Vigitel obesity,vigitel_obesity,1,0,43,20043,SepAware TVAE,TSTR,RandomForest,0.4362030919355482,0.28454172366621067,0.18538324420677363,0.611764705882353,0.5305811481218994,0.22655068376587711,0.5701523742026932,0.3665503248897868,-1.6081051183506854,0.10619729422642762
Vigitel obesity,vigitel_obesity,1,0,43,20043,SepAware TVAE,TSTR,CatBoost,0.4362030919355482,0.28454172366621067,0.18538324420677363,0.611764705882353,0.5305811481218994,0.17266371699346783,0.5433699503897944,0.49800371499411944,-1.6199044533241695,0.037291232928665485
Vigitel obesity,vigitel_obesity,1,1,43,10080,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.20075808004850282,0.5594046775336641,0.1402514595635324,0.38288675643228137,1.2176004793000899
Vigitel obesity,vigitel_obesity,1,1,43,10080,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.18242113129284665,0.515797306874557,0.14282663743782678,-1.2694963638093264,0.20015829332357715
Vigitel obesity,vigitel_obesity,1,1,43,10080,Standard CTGAN,TSTR,CatBoost,0.453551912568306,0.0,0.0,0.0,0.5,0.16206638525838346,0.4978490432317505,0.14317804567573097,-1.3918148032529227,0.11728364226628694
Vigitel obesity,vigitel_obesity,1,1,43,10080,SepAware CTGAN,TSTR,LogisticRegression,0.5305436981541172,0.17094017094017094,0.3125,0.11764705882352941,0.5323175053153791,0.2646147914409298,0.6394684620836286,0.14492752765217926,-0.8552913127400941,0.4640003096085655
Vigitel obesity,vigitel_obesity,1,1,43,10080,SepAware CTGAN,TSTR,RandomForest,0.5425519997012584,0.19672131147540983,0.32432432432432434,0.1411764705882353,0.5404677533664068,0.279584723505702,0.6406024096385542,0.14448071254787992,-0.9127649846881541,0.4716026946499248
Vigitel obesity,vigitel_obesity,1,1,43,10080,SepAware CTGAN,TSTR,CatBoost,0.5598006644518272,0.24285714285714285,0.3090909090909091,0.2,0.5542168674698795,0.28687763542704725,0.6469241672572643,0.1498494766522193,-0.9747493060073056,0.3855908220633051
Vigitel obesity,vigitel_obesity,1,1,43,20080,Standard TVAE,TSTR,LogisticRegression,0.42999156387514537,0.2698191933240612,0.1766848816029144,0.5705882352941176,0.5130049610205528,0.1624233618523438,0.49824592487597447,0.5012271675946107,-1.5971908794091934,0.003855796299612093
Vigitel obesity,vigitel_obesity,1,1,43,20080,Standard TVAE,TSTR,RandomForest,0.53821687508643,0.33687943262411346,0.24111675126903553,0.5588235294117647,0.5992912827781716,0.25219297082821734,0.6012650602409638,0.23906612343955747,-1.5070511270155849,0.2344075888458484
Vigitel obesity,vigitel_obesity,1,1,43,20080,Standard TVAE,TSTR,CatBoost,0.41885744865877317,0.29797979797979796,0.18971061093247588,0.6941176470588235,0.5434443656980865,0.2563503646460046,0.5822608079376328,0.48524934449861634,-1.726628974370608,0.08342610530762354
Vigitel obesity,vigitel_obesity,1,1,43,20080,SepAware TVAE,TSTR,LogisticRegression,0.28751836241299117,0.3060428849902534,0.18341121495327103,0.9235294117647059,0.5406803685329553,0.1820557174724853,0.5445747696669029,0.6963044586656284,-1.9613016121166627,0.03781108489174638
Vigitel obesity,vigitel_obesity,1,1,43,20080,SepAware TVAE,TSTR,RandomForest,0.3219566052227343,0.3165322580645161,0.19099756690997566,0.9235294117647059,0.5611622962437988,0.24798083828482942,0.6216265060240964,0.4617775911577169,-2.0624873720807724,0.40326387316258844
Vigitel obesity,vigitel_obesity,1,1,43,20080,SepAware TVAE,TSTR,CatBoost,0.347302333369093,0.31401475237091675,0.19127086007702182,0.8764705882352941,0.5587172218284904,0.18917737329064216,0.5432707299787385,0.6473963339504103,-1.8839098581629752,0.06251751150045341
Vigitel obesity,vigitel_obesity,1,2,43,10117,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.22081075854174062,0.5825301204819278,0.13991230011195507,1.6038867565837847,2.0396776878453298
Vigitel obesity,vigitel_obesity,1,2,43,10117,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.19988318061077331,0.5527923458540043,0.14213710407181412,-0.9741943619101948,0.40395439029489233
Vigitel obesity,vigitel_obesity,1,2,43,10117,Standard CTGAN,TSTR,CatBoost,0.4642145135566188,0.022727272727272728,0.3333333333333333,0.011764705882352941,0.5034727143869596,0.19373486373586196,0.500326009922041,0.14526868011477373,-1.502201003962958,0.04828264004428997
Vigitel obesity,vigitel_obesity,1,2,43,10117,SepAware CTGAN,TSTR,LogisticRegression,0.5930653264740298,0.3460559796437659,0.30493273542600896,0.4,0.6066265060240964,0.2889947407828632,0.6735364989369241,0.1694039694345084,-1.1676903138249972,0.5055508375246613
Vigitel obesity,vigitel_obesity,1,2,43,10117,SepAware CTGAN,TSTR,RandomForest,0.589466893437335,0.2975778546712803,0.36134453781512604,0.2529411764705882,0.5806874557051735,0.30049053144072724,0.6941389085754784,0.14791940926369518,-0.8560633443916106,0.807343013268594
Vigitel obesity,vigitel_obesity,1,2,43,10117,SepAware CTGAN,TSTR,CatBoost,0.5844155844155844,0.3142857142857143,0.3055555555555556,0.3235294117647059,0.5864635010630759,0.30074691324646763,0.6769383416017009,0.16140328222691327,-1.1075527318896232,0.48549785840453896
Vigitel obesity,vigitel_obesity,1,2,43,20117,Standard TVAE,TSTR,LogisticRegression,0.5007300645282842,0.15873015873015872,0.1724137931034483,0.14705882352941177,0.5012402551381998,0.19034433772990308,0.518384124734231,0.24138658421584508,-1.516879055998705,0.009380888082817389
Vigitel obesity,vigitel_obesity,1,2,43,20117,Standard TVAE,TSTR,RandomForest,0.5533852949511766,0.29836829836829837,0.2471042471042471,0.3764705882352941,0.5707654145995747,0.26358720726794793,0.6233876683203401,0.19706660460032666,-1.3696676377965578,0.36638981812694865
Vigitel obesity,vigitel_obesity,1,2,43,20117,Standard TVAE,TSTR,CatBoost,0.43317936271823376,0.3169811320754717,0.2016,0.7411764705882353,0.5699858256555634,0.2530114930905213,0.6030049610205528,0.46028529577579064,-1.690919024323645,0.09592807313389062
Vigitel obesity,vigitel_obesity,1,2,43,20117,SepAware TVAE,TSTR,LogisticRegression,0.26087508788985336,0.2512664640324215,0.15177478580171358,0.7294117647058823,0.44723600283486886,0.15096436933952237,0.43753720765414594,0.7198838008741643,-1.3707259924472732,-0.028433504631383725
Vigitel obesity,vigitel_obesity,1,2,43,20117,SepAware TVAE,TSTR,RandomForest,0.33670748800220895,0.32277834525025534,0.19530284301606923,0.9294117647058824,0.572537207654146,0.2241516745064788,0.6126470588235294,0.4462239094850525,-2.1595695667133255,0.5113941560517333
Vigitel obesity,vigitel_obesity,1,2,43,20117,SepAware TVAE,TSTR,CatBoost,0.34637186336068965,0.32610939112487103,0.19774718397997496,0.9294117647058824,0.5785613040396882,0.16709780052964934,0.5288625088589654,0.6358553005789723,-1.8939853851671653,0.07775637866328682
Vigitel obesity,vigitel_obesity,1,3,43,10154,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.16732600416299517,0.5156874557051736,0.14167027134650648,-1.2214329871314344,0.22775918733477732
Vigitel obesity,vigitel_obesity,1,3,43,10154,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.20127001192308908,0.5420729978738483,0.14262795905972872,-1.1116670739164431,0.31836369888626814
Vigitel obesity,vigitel_obesity,1,3,43,10154,Standard CTGAN,TSTR,CatBoost,0.452354874041621,0.0,0.0,0.0,0.4975903614457831,0.19038009596160918,0.550272856130404,0.1426782075247527,-1.0415494149734796,0.34853488524742215
Vigitel obesity,vigitel_obesity,1,3,43,10154,SepAware CTGAN,TSTR,LogisticRegression,0.5519988756050211,0.22137404580152673,0.31521739130434784,0.17058823529411765,0.5473423104181432,0.2606412910740886,0.6425761871013465,0.15099400867271073,-0.9677195137933283,0.43823579686689657
Vigitel obesity,vigitel_obesity,1,3,43,10154,SepAware CTGAN,TSTR,RandomForest,0.5628296449350225,0.24150943396226415,0.3368421052631579,0.18823529411764706,0.5561658398299079,0.2770439976708694,0.6639085754783842,0.14577795583401001,-0.8496693952316656,0.5528643282151908
Vigitel obesity,vigitel_obesity,1,3,43,10154,SepAware CTGAN,TSTR,CatBoost,0.5669051361842739,0.2602739726027397,0.3114754098360656,0.2235294117647059,0.5611622962437988,0.2860574960083954,0.6703649893692416,0.15361181987650752,-0.9839343716475281,0.4286381793723158
Vigitel obesity,vigitel_obesity,1,3,43,20154,Standard TVAE,TSTR,LogisticRegression,0.5305799663370858,0.1897810218978102,0.25,0.15294117647058825,0.5294826364280651,0.21550808366175472,0.5583203401842665,0.19801664537965968,-1.3361125167750294,0.03749147588300077
Vigitel obesity,vigitel_obesity,1,3,43,20154,Standard TVAE,TSTR,RandomForest,0.5249441997948965,0.3102189781021898,0.22486772486772486,0.5,0.5734939759036144,0.22685266850357647,0.6118922749822822,0.24655107178587507,-1.5099462907068888,0.272347937212183
Vigitel obesity,vigitel_obesity,1,3,43,20154,Standard TVAE,TSTR,CatBoost,0.3637928799076143,0.3186221743810549,0.19499341238471674,0.8705882352941177,0.5672218284904323,0.20552827440142296,0.5725407512402552,0.5731604476858331,-1.8298556324012274,0.0768277513796406
Vigitel obesity,vigitel_obesity,1,3,43,20154,SepAware TVAE,TSTR,LogisticRegression,0.35081901316450603,0.3053763440860215,0.1868421052631579,0.8352941176470589,0.5453579021970234,0.1818507388092792,0.5452161587526577,0.6183609639046401,-1.8002794806038447,0.029066138470601965
Vigitel obesity,vigitel_obesity,1,3,43,20154,SepAware TVAE,TSTR,RandomForest,0.2791250041357571,0.31588962892483347,0.188422247446084,0.9764705882352941,0.557512402551382,0.2314100599372429,0.6230439404677534,0.4062139712761027,-2.3997122906315544,0.8878005135484065
Vigitel obesity,vigitel_obesity,1,3,43,20154,SepAware TVAE,TSTR,CatBoost,0.27063027777248283,0.3122043519394513,0.18602029312288612,0.9705882352941176,0.5503543586109142,0.20700247342457834,0.5717399007795889,0.6975181589338988,-2.28319699374279,0.12922153215462617
Vigitel obesity,vigitel_obesity,1,4,43,10191,Standard CTGAN,TSTR,LogisticRegression,0.45325314379442316,0.0,0.0,0.0,0.5,0.2819436560578845,0.6508757821372894,0.13869136141969232,3.4787267769228616,3.161772920006809
Vigitel obesity,vigitel_obesity,1,4,43,10191,Standard CTGAN,TSTR,RandomForest,0.45325314379442316,0.0,0.0,0.0,0.5,0.20801842910590107,0.5492455505470552,0.14152686197464676,-0.6824120436315231,0.5806787535377665
Vigitel obesity,vigitel_obesity,1,4,43,10191,Standard CTGAN,TSTR,CatBoost,0.458649645604361,0.011494252873563218,0.3333333333333333,0.005847953216374269,0.5017177039905756,0.20024373018367758,0.5122461360477993,0.14333890159943855,-1.311681092558641,0.1612517975853549
Vigitel obesity,vigitel_obesity,1,4,43,10191,SepAware CTGAN,TSTR,LogisticRegression,0.5889847924373202,0.3333333333333333,0.30434782608695654,0.3684210526315789,0.5973588978477556,0.2861079484073079,0.6722007068334286,0.17163249642307377,-1.1685321703788432,0.4438831330317587
Vigitel obesity,vigitel_obesity,1,4,43,10191,SepAware CTGAN,TSTR,RandomForest,0.6211849335279247,0.35374149659863946,0.42276422764227645,0.30409356725146197,0.6092241057005199,0.3044471737447153,0.6925274585740587,0.1458089577983914,-0.848689972093971,0.7036440963675736
Vigitel obesity,vigitel_obesity,1,4,43,10191,SepAware CTGAN,TSTR,CatBoost,0.5770366882143927,0.30422535211267604,0.29347826086956524,0.3157894736842105,0.5794870166973525,0.2885334089819179,0.678006334694799,0.16423213932929645,-1.1183627933135094,0.42572341995167007
Vigitel obesity,vigitel_obesity,1,4,43,20191,Standard TVAE,TSTR,LogisticRegression,0.5215686274509804,0.18666666666666668,0.21705426356589147,0.16374269005847952,0.520954577839855,0.19380742156403363,0.5103026968305363,0.224129015200398,-1.510443073043869,0.008975443385709908
Vigitel obesity,vigitel_obesity,1,4,43,20191,Standard TVAE,TSTR,RandomForest,0.5614035087719298,0.2894736842105263,0.2631578947368421,0.3216374269005848,0.5679357218942007,0.23782914320005089,0.6427034615086167,0.17372915083026672,-1.1955659328154564,0.4231463744520218
Vigitel obesity,vigitel_obesity,1,4,43,20191,Standard TVAE,TSTR,CatBoost,0.4745514226033707,0.3305785123966942,0.21621621621621623,0.7017543859649122,0.5885128986519375,0.23932140513439654,0.6159009304523875,0.4106335994208495,-1.645093009460087,0.10279952880625368
Vigitel obesity,vigitel_obesity,1,4,43,20191,SepAware TVAE,TSTR,LogisticRegression,0.5263365753245484,0.3079777365491651,0.22554347826086957,0.4853801169590643,0.5707962104698819,0.2569292205234391,0.6085045746654533,0.3431212287318919,-1.5053974308606226,0.038955290406992416
Vigitel obesity,vigitel_obesity,1,4,43,20191,SepAware TVAE,TSTR,RandomForest,0.3743566568752981,0.3336898395721925,0.20418848167539266,0.9122807017543859,0.5894334751232726,0.23105965070999324,0.6215125671033234,0.4626731175502764,-1.9994421082840832,0.3471285867431842
Vigitel obesity,vigitel_obesity,1,4,43,20191,SepAware TVAE,TSTR,CatBoost,0.3832236842105263,0.32894736842105265,0.20242914979757085,0.8771929824561403,0.5821429327238482,0.1952947911184379,0.5767887753158529,0.5618092613688807,-1.7259138528029663,0.0739677614910319
Vigitel obesity,vigitel_obesity,2,0,44,10044,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.16039320881624722,0.4896669029057406,0.14221986929704064,-2.003245319734609,-0.26910156223082715
Vigitel obesity,vigitel_obesity,2,0,44,10044,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.1604493190783875,0.49888022678951094,0.14612793583316006,-1.6172696800884647,-0.021128193938328765
Vigitel obesity,vigitel_obesity,2,0,44,10044,Standard CTGAN,TSTR,CatBoost,0.453551912568306,0.0,0.0,0.0,0.5,0.17945307526345947,0.5507016300496101,0.14262514972080503,-1.0013889661595832,0.3587369950790021
Vigitel obesity,vigitel_obesity,2,0,44,10044,SepAware CTGAN,TSTR,LogisticRegression,0.5445156984242949,0.2047244094488189,0.30952380952380953,0.15294117647058825,0.5415308291991495,0.24911493608063903,0.6286534372785259,0.1524650467308523,-1.0286861049967517,0.3981467265194465
Vigitel obesity,vigitel_obesity,2,0,44,10044,SepAware CTGAN,TSTR,RandomForest,0.526366796126409,0.1630901287553648,0.30158730158730157,0.11176470588235295,0.5293763288447909,0.24856776525871838,0.6311339475549256,0.1454803520014376,-0.8985561542466178,0.49322624265700277
Vigitel obesity,vigitel_obesity,2,0,44,10044,SepAware CTGAN,TSTR,CatBoost,0.5524645206173868,0.2271062271062271,0.30097087378640774,0.18235294117647058,0.5478029766123317,0.2552777551988718,0.6531785967399008,0.15393865579923058,-1.004260318522953,0.38257969602579633
Vigitel obesity,vigitel_obesity,2,0,44,20044,Standard TVAE,TSTR,LogisticRegression,0.5092838196286472,0.14615384615384616,0.2111111111111111,0.11176470588235295,0.513111268603827,0.20052954183080285,0.5699433026222538,0.20556445539818288,-1.2624832569291382,0.040202305733159235
Vigitel obesity,vigitel_obesity,2,0,44,20044,Standard TVAE,TSTR,RandomForest,0.5534529734207444,0.2774869109947644,0.25,0.31176470588235294,0.560099220411056,0.2359920967239759,0.6298547129695251,0.1874195089872807,-1.3126659471186592,0.25894575490129906
Vigitel obesity,vigitel_obesity,2,0,44,20044,Standard TVAE,TSTR,CatBoost,0.5106490121152878,0.31735537190082647,0.2206896551724138,0.5647058823529412,0.578136073706591,0.2335503076510612,0.6203579021970234,0.3354714640858504,-1.5416589662713764,0.09073525462315214
Vigitel obesity,vigitel_obesity,2,0,44,20044,SepAware TVAE,TSTR,LogisticRegression,0.3778049775601795,0.29069767441860467,0.18115942028985507,0.7352941176470589,0.5272856130403969,0.1787354685683829,0.5382813607370659,0.5554224605097717,-1.6758147050767243,0.021818351617353866
Vigitel obesity,vigitel_obesity,2,0,44,20044,SepAware TVAE,TSTR,RandomForest,0.37850850111585976,0.3200883002207506,0.19701086956521738,0.8529411764705882,0.5704464918497519,0.21666178961193494,0.593405386250886,0.4689818211978851,-1.8736195757670593,0.2383922653651729
Vigitel obesity,vigitel_obesity,2,0,44,20044,SepAware TVAE,TSTR,CatBoost,0.3824483950227968,0.3188405797101449,0.19669876203576342,0.8411764705882353,0.568781006378455,0.20155284572059753,0.5708894401133948,0.5413945466124664,-1.69992409122262,0.052964627011760426
Vigitel obesity,vigitel_obesity,2,1,44,10081,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.190651308479158,0.5472785258681786,0.14070285888093015,0.22112533201169313,1.1551016987271017
Vigitel obesity,vigitel_obesity,2,1,44,10081,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.17674204588947193,0.5106165839829908,0.14379222927129548,-1.5189287836132481,0.0411406376669657
Vigitel obesity,vigitel_obesity,2,1,44,10081,Standard CTGAN,TSTR,CatBoost,0.453551912568306,0.0,0.0,0.0,0.5,0.1759116782089753,0.49081502480510275,0.14388457252944828,-1.7182900219603154,-0.08294558774636393
Vigitel obesity,vigitel_obesity,2,1,44,10081,SepAware CTGAN,TSTR,LogisticRegression,0.5468254340318472,0.21011673151750973,0.3103448275862069,0.1588235294117647,0.5432671863926293,0.24142054519569983,0.6130687455705174,0.15065285144704962,-1.0049525537576756,0.38593007235307186
Vigitel obesity,vigitel_obesity,2,1,44,10081,SepAware CTGAN,TSTR,RandomForest,0.5631791199619341,0.2582781456953642,0.29545454545454547,0.22941176470588234,0.558681785967399,0.2573610381910011,0.6202197023387668,0.15507051604473274,-1.0680618353971882,0.39413309647509814
Vigitel obesity,vigitel_obesity,2,1,44,10081,SepAware CTGAN,TSTR,CatBoost,0.5738349079772327,0.2891566265060241,0.2962962962962963,0.2823529411764706,0.5725017717930545,0.2638140022816501,0.6345145287030475,0.16383823391659547,-1.1193030795685497,0.33478799097050665
Vigitel obesity,vigitel_obesity,2,1,44,20081,Standard TVAE,TSTR,LogisticRegression,0.5756930478331165,0.3189873417721519,0.28,0.37058823529411766,0.5877037562012757,0.23271211854057045,0.6043054571226081,0.23930196383997718,-1.3506940879701708,0.07332506546289885
Vigitel obesity,vigitel_obesity,2,1,44,20081,Standard TVAE,TSTR,RandomForest,0.5542650997904629,0.3184713375796178,0.24916943521594684,0.4411764705882353,0.5844436569808646,0.24258492509817925,0.6066867469879518,0.2165545911868908,-1.4370473695679988,0.32544408563075
Vigitel obesity,vigitel_obesity,2,1,44,20081,Standard TVAE,TSTR,CatBoost,0.3434235599674819,0.31125131440588855,0.18950064020486557,0.8705882352941177,0.5539688164422396,0.22217494707271457,0.612661233167966,0.542023966750563,-1.9928730209662595,0.14537326974278478
Vigitel obesity,vigitel_obesity,2,1,44,20081,SepAware TVAE,TSTR,LogisticRegression,0.382596198395161,0.2819593787335723,0.17691154422788605,0.6941176470588235,0.5163359319631466,0.17477772201815367,0.5009709425939051,0.560435925926573,-1.595200937933272,0.0026943365486616134
Vigitel obesity,vigitel_obesity,2,1,44,20081,SepAware TVAE,TSTR,RandomForest,0.3648636074938003,0.2975391498881432,0.18370165745856354,0.7823529411764706,0.5351523742026931,0.17834219973447732,0.5285683912119065,0.4331974533095389,-1.6340633873734274,0.04575989228734996
Vigitel obesity,vigitel_obesity,2,1,44,20081,SepAware TVAE,TSTR,CatBoost,0.3696969696969697,0.30666666666666664,0.18904109589041096,0.8117647058823529,0.5492558469170801,0.2105754568926945,0.5581537916371367,0.5873357648124012,-1.6721671634093143,0.041775536406924364
Vigitel obesity,vigitel_obesity,2,2,44,10118,Standard CTGAN,TSTR,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.25262100644687585,0.6275584691708009,0.1380391679304855,1.4827886686393144,1.902279290977166
Vigitel obesity,vigitel_obesity,2,2,44,10118,Standard CTGAN,TSTR,RandomForest,0.453551912568306,0.0,0.0,0.0,0.5,0.21507499412642922,0.5785931963146704,0.14014658749073636,-0.5924333045835986,0.6261117889126869
Vigitel obesity,vigitel_obesity,2,2,44,10118,Standard CTGAN,TSTR,CatBoost,0.453551912568306,0.0,0.0,0.0,0.5,0.23526087222179096,0.5651913536498937,0.13955304076941344,-0.43976209907504743,0.6978642447118398
